elettori,votanti,affluenza,schede_nulle,schede_bianche,schede_contestate,aggiornamento,sezione,si,no
591,300,50.76,1,0,0,23/03/2026 - 15:47,84,57,242
955,398,41.68,1,1,0,23/03/2026 - 16:18,85,68,328
867,441,50.87,0,0,0,23/03/2026 - 15:47,86,87,354
1009,630,62.44,1,1,0,23/03/2026 - 16:18,87,112,516
994,627,63.08,2,1,0,23/03/2026 - 16:31,88,115,509
730,345,47.26,2,0,0,23/03/2026 - 16:09,89,44,299
655,320,48.85,0,0,0,23/03/2026 - 15:47,90,61,259
630,283,44.92,1,0,0,23/03/2026 - 15:45,91,37,245
585,242,41.37,0,1,0,23/03/2026 - 15:19,92,31,210
772,456,59.07,2,2,0,23/03/2026 - 16:09,93,117,335
791,395,49.94,1,0,0,23/03/2026 - 16:37,94,74,320
872,504,57.8,1,0,0,23/03/2026 - 16:24,95,112,391
818,408,49.88,2,0,0,23/03/2026 - 16:02,96,89,317
752,415,55.19,1,2,0,23/03/2026 - 16:19,97,106,306
1098,652,59.38,0,0,0,23/03/2026 - 15:59,98,122,530
941,638,67.8,2,1,0,23/03/2026 - 16:37,99,146,489
780,413,52.95,1,0,0,23/03/2026 - 16:09,100,96,316
869,491,56.5,1,0,0,23/03/2026 - 16:01,101,87,403
915,508,55.52,2,1,0,23/03/2026 - 16:18,102,86,419
836,518,61.96,0,1,0,23/03/2026 - 16:02,103,122,395
857,484,56.48,2,0,0,23/03/2026 - 15:46,104,92,390
864,515,59.61,0,0,0,23/03/2026 - 16:01,105,101,414
893,495,55.43,0,0,0,23/03/2026 - 16:02,106,95,400
996,500,50.2,0,0,0,23/03/2026 - 15:33,107,87,413
